Game,Result,Color,Opening,FirstMove
martinz_Vla-Vla_2014.01.01_21:16:08,0,black,Italian Four Knights Variation,e7e5
farzadov_kartago_2014.01.01_21:15:57,1,white,Nimzo-Indian Defense: Ragozin Variation,d2d4
farzadov_kartago_2014.01.01_21:15:57,0,black,--,d7d5
marina1984_Yonkou_2014.01.01_21:16:07,1,white,Anderssen Opening,a2a3
marina1984_Yonkou_2014.01.01_21:16:07,0,black,--,d7d5
lindogatito_milanmiljan_2014.01.01_21:16:36,1,white,Rat Defense: Small Center Defense,e2e4
lindogatito_milanmiljan_2014.01.01_21:16:36,0,black,--,e7e6
journal_corgon_2014.01.01_21:16:12,1,white,Caro-Kann Defense: Advance Variation,e2e4
journal_corgon_2014.01.01_21:16:12,0,black,Short Variation,c7c6
duzi1964_nanipipou_2014.01.01_21:16:40,0,white,Nimzowitsch Defense: Kennedy Variation,e2e4
duzi1964_nanipipou_2014.01.01_21:16:40,1,black,--,b8c6
bianco-e4_leandrobrasil_2014.01.01_21:16:42,0,white,Italian Game: Two Knights Defense,e2e4
bianco-e4_leandrobrasil_2014.01.01_21:16:42,1,black,Modern Bishop's Opening,e7e5
bozo1_rx_2014.01.01_21:16:39,1,white,Nimzowitsch Defense: Kennedy Variation,e2e4
bozo1_rx_2014.01.01_21:16:39,0,black,Linksspringer Variation,e7e5
meham_jjlopez_2014.01.01_21:17:14,0,white,Vienna Game,e2e4
meham_jjlopez_2014.01.01_21:17:14,1,black,--,e7e5
rastko_reka_2014.01.01_21:17:17,1,white,Sicilian Defense: Smith-Morra Gambit #2,e2e4
rastko_reka_2014.01.01_21:17:17,0,black,--,c7c5
Antuanetta_Leonik_2014.01.01_21:17:31,1,white,Queen's Pawn Game: Mason Attack,d2d4
Antuanetta_Leonik_2014.01.01_21:17:31,0,black,--,d7d5
Nictofobia_speedyG_2014.01.01_21:18:03,1,white,Sicilian Defense: Open #3,e2e4
Nictofobia_speedyG_2014.01.01_21:18:03,0,black,--,c7c5
147a_IgorKoc_2014.01.01_21:17:18,0,white,Zukertort Opening: Pirc Invitation,g1f3
147a_IgorKoc_2014.01.01_21:17:18,1,black,--,d7d6
rwax_77_ChingisKhan_2014.01.01_21:16:47,1,white,Sicilian Defense: Kramnik Variation,c2c4
rwax_77_ChingisKhan_2014.01.01_21:16:47,0,black,--,e7e6
thegreat_mchelken_2014.01.01_21:17:41,1,white,Italian Game: Classical Variation,e2e4
thegreat_mchelken_2014.01.01_21:17:41,0,black,La Bourdonnais Variation,e7e5
timasik_rea104_2014.01.01_21:17:30,0,white,King's Pawn Game: Wayward Queen Attack,e2e4
timasik_rea104_2014.01.01_21:17:30,1,black,--,e7e5
Jane_Asher_corgon_2014.01.01_21:18:18,1,white,Caro-Kann Defense: Classical Variation,d2d4
Jane_Asher_corgon_2014.01.01_21:18:18,0,black,--,c7c6
mufasa_raul50_2014.01.01_21:18:49,0,white,Indian Game,d2d4
mufasa_raul50_2014.01.01_21:18:49,1,black,--,g8f6
castorscito_Mirusinko_2014.01.01_21:17:49,1,white,Bishop's Opening,e2e4
castorscito_Mirusinko_2014.01.01_21:17:49,0,black,--,e7e5
avareldalton_ArchisT_2014.01.01_21:19:01,1,white,Indian Game,d2d4
avareldalton_ArchisT_2014.01.01_21:19:01,0,black,--,g8f6
lamin_Fenerli_2014.01.01_21:18:10,0,white,Sicilian Defense: Bowdler Attack,e2e4
lamin_Fenerli_2014.01.01_21:18:10,1,black,--,c7c5
AlgeriaCZL_imc80_2014.01.01_21:18:43,0,white,Center Game #2,d2d4
AlgeriaCZL_imc80_2014.01.01_21:18:43,1,black,--,e7e5
martinz_cactuskiller_2014.01.01_21:18:21,1,white,Philidor Defense #2,e2e4
martinz_cactuskiller_2014.01.01_21:18:21,0,black,--,e7e5
Katapult_Pinki2800_2014.01.01_21:18:48,0,white,Sicilian Defense: Kan Variation,e2e4
Katapult_Pinki2800_2014.01.01_21:18:48,1,black,Knight Variation,c7c5
grabek_osborj1_2014.01.01_21:19:01,0,white,Caro-Kann Defense,e2e4
grabek_osborj1_2014.01.01_21:19:01,1,black,--,c7c6
Arisz3x3_theboss007_2014.01.01_21:18:28,0,white,Center Game #2,e2e4
Arisz3x3_theboss007_2014.01.01_21:18:28,1,black,--,e7e5
duzi1964_ntcu_2014.01.01_21:19:24,0,white,French Defense: Normal Variation,e2e4
duzi1964_ntcu_2014.01.01_21:19:24,1,black,--,e7e6
juin_Vinvin_2014.01.01_21:19:17,0,white,Danish Gambit,e2e4
juin_Vinvin_2014.01.01_21:19:17,1,black,--,e7e5
speedyG_Nictofobia_2014.01.01_21:18:42,0,white,Gedult's Opening,f2f3
speedyG_Nictofobia_2014.01.01_21:18:42,1,black,--,e7e6
lancelotukr_Nikvol_2014.01.01_21:18:30,0,white,Gruenfeld Defense: Stockholm Variation,d2d4
lancelotukr_Nikvol_2014.01.01_21:18:30,1,black,--,g8f6
NikaruHakamura_dododa_2014.01.01_21:19:14,1,white,Pirc Defense #4,e2e4
NikaruHakamura_dododa_2014.01.01_21:19:14,0,black,--,d7d6
Nemura_boxmen_2014.01.01_21:20:12,0,white,Sicilian Defense: Staunton-Cochrane Variation,e2e4
Nemura_boxmen_2014.01.01_21:20:12,1,black,--,c7c5
ArroccoRocchetti_varmedjap_2014.01.01_21:19:39,0,white,Englund Gambit Complex: Hartlaub-Charlick Gambit,d2d4
ArroccoRocchetti_varmedjap_2014.01.01_21:19:39,1,black,--,e7e5
nady8813_Amomimus_2014.01.01_21:17:53,1,white,Sicilian Defense: Bowdler Attack,e2e4
nady8813_Amomimus_2014.01.01_21:17:53,0,black,--,c7c5
nanipipou_bernes_2014.01.01_21:19:46,1,white,Slav Defense: Exchange Variation,d2d4
nanipipou_bernes_2014.01.01_21:19:46,0,black,--,c7c6
adagio_nanardo_2014.01.01_21:19:43,1,white,Sicilian Defense: Old Sicilian,e2e4
adagio_nanardo_2014.01.01_21:19:43,0,black,--,c7c5
C3paToHuH_Andreas000_2014.01.01_21:20:00,1,white,French Defense: Normal Variation,e2e4
C3paToHuH_Andreas000_2014.01.01_21:20:00,0,black,--,e7e6
Chalenger0106_svh_2014.01.01_21:19:49,0,white,Zukertort Opening: Tennison Gambit,e2e4
Chalenger0106_svh_2014.01.01_21:19:49,1,black,--,d7d5
hhhaaarrreee_peontorre_2014.01.01_21:18:46,1/2,white,Queen's Pawn,d2d4
hhhaaarrreee_peontorre_2014.01.01_21:18:46,1/2,black,--,a7a5
Hgfoygfiytc_TUTUn_2014.01.01_21:19:49,1/2,white,Modern Defense,e2e4
Hgfoygfiytc_TUTUn_2014.01.01_21:19:49,1/2,black,--,g7g6
GoodLuckMyFriend_rezaalinavaz-p7_2014.01.01_21:20:03,1,white,Scandinavian Defense,e2e4
GoodLuckMyFriend_rezaalinavaz-p7_2014.01.01_21:20:03,0,black,--,d7d5
kartago_farzadov_2014.01.01_21:20:06,0,white,Caro-Kann Defense #2,e2e4
kartago_farzadov_2014.01.01_21:20:06,1,black,--,c7c6
ntcu_swgoqor_2014.01.01_21:20:26,1,white,Mieses Opening,d2d3
ntcu_swgoqor_2014.01.01_21:20:26,0,black,--,d7d5
Leonik_mazorra_2014.01.01_21:20:07,1,white,Ruy Lopez,e2e4
Leonik_mazorra_2014.01.01_21:20:07,0,black,--,e7e5
bluesteyn_picka_2014.01.01_21:19:33,1,white,Queen's Gambit Declined: Neo-Orthodox Variation,d2d4
bluesteyn_picka_2014.01.01_21:19:33,0,black,Main Line,d7d5
israelevitch_rsydor_2014.01.01_21:20:19,0,white,French Defense: Advance Variation #4,e2e4
israelevitch_rsydor_2014.01.01_21:20:19,1,black,--,e7e6
MERTSENCER_jere26souza_2014.01.01_21:20:54,0,white,Pirc Defense #4,e2e4
MERTSENCER_jere26souza_2014.01.01_21:20:54,1,black,--,d7d6
dasylirion_Vla-Vla_2014.01.01_21:20:56,1,white,French Defense: King's Indian Attack,d2d3
dasylirion_Vla-Vla_2014.01.01_21:20:56,0,black,--,e7e6
ras-shao_magmag_2014.01.01_21:20:35,0,white,Italian Game: Anti-Fried Liver Defense,e2e4
ras-shao_magmag_2014.01.01_21:20:35,1,black,--,e7e5
Nictofobia_speedyG_2014.01.01_21:20:26,1,white,Sicilian Defense: Open #3,e2e4
Nictofobia_speedyG_2014.01.01_21:20:26,0,black,--,c7c5
marcosmarkey_Artur1966_2014.01.01_21:20:42,0,white,Slav Defense,d2d4
marcosmarkey_Artur1966_2014.01.01_21:20:42,1,black,--,d7d5
Antuanetta_IvTK_2014.01.01_21:20:00,0,white,Zukertort Opening: Pirc Invitation,g1f3
Antuanetta_IvTK_2014.01.01_21:20:00,1,black,--,d7d6
betobastos_atom-vinter_2014.01.01_21:21:01,1,white,Vienna Game,e2e4
betobastos_atom-vinter_2014.01.01_21:21:01,0,black,--,e7e5
Mirusinko_justaprawn_2014.01.01_21:21:12,1,white,King's Pawn Game: Leonardis Variation,d2d3
Mirusinko_justaprawn_2014.01.01_21:21:12,0,black,--,e7e5
SALIK2011_mood100_2014.01.01_21:21:41,1,white,Sicilian Defense: Smith-Morra Gambit #2,e2e4
SALIK2011_mood100_2014.01.01_21:21:41,0,black,--,c7c5
alex2099_vujadin_2014.01.01_21:20:48,1/2,white,Queen's Pawn Game #2,d2d4
alex2099_vujadin_2014.01.01_21:20:48,1/2,black,--,d7d5
aminkarimi_Ratx126_2014.01.01_21:21:19,1,white,King's Knight Opening,e2e4
aminkarimi_Ratx126_2014.01.01_21:21:19,0,black,--,e7e5
ImSexy_Sonnenblumenkerne_2014.01.01_21:21:27,1,white,Horwitz Defense,d2d4
ImSexy_Sonnenblumenkerne_2014.01.01_21:21:27,0,black,--,e7e6
oo313xx_Teplov_2014.01.01_21:21:04,1/2,white,Polish Opening: Czech Defense,b2b4
oo313xx_Teplov_2014.01.01_21:21:04,1/2,black,--,e7e5
kulje_mva1949_2014.01.01_21:21:42,1,white,Ruy Lopez: Steinitz Defense,e2e4
kulje_mva1949_2014.01.01_21:21:42,0,black,--,e7e5
Water5_Shamarin69_2014.01.01_21:21:54,1,white,King's Pawn Game: McConnell Defense,e2e4
Water5_Shamarin69_2014.01.01_21:21:54,0,black,--,e7e5
swgoqor_bernes_2014.01.01_21:22:06,1,white,Caro-Kann Defense: Exchange Variation,e2e4
swgoqor_bernes_2014.01.01_21:22:06,0,black,Rubinstein Variation,c7c6
mramor2_Jaque_Mate_2014.01.01_21:22:38,0,white,King's Pawn Game,e2e4
mramor2_Jaque_Mate_2014.01.01_21:22:38,1,black,--,e7e5
avareldalton_Rozita_2014.01.01_21:21:51,0,white,Modern Defense,d2d4
avareldalton_Rozita_2014.01.01_21:21:51,1,black,--,g7g6
meham_SheldonRampton_2014.01.01_21:22:22,0,white,Vienna Game: Max Lange Defense,e2e4
meham_SheldonRampton_2014.01.01_21:22:22,1,black,--,e7e5
Vinvin_juin_2014.01.01_21:22:22,1,white,Modern Defense: Three Pawns Attack,e2e4
Vinvin_juin_2014.01.01_21:22:22,0,black,--,g7g6
kacperiusz_kishomat_2014.01.01_21:22:19,0,white,French Defense: Advance Variation,e2e4
kacperiusz_kishomat_2014.01.01_21:22:19,1,black,Nimzowitsch System,e7e6
gffred_dediraut_2014.01.01_21:22:32,1,white,Queen's Gambit Declined: Barmen Variation,d2d4
gffred_dediraut_2014.01.01_21:22:32,0,black,--,d7d5
YouKnowMe_sezwho_2014.01.01_21:22:50,1,white,Modern Defense,e2e4
YouKnowMe_sezwho_2014.01.01_21:22:50,0,black,--,g7g6
Dcel_likor64_2014.01.01_21:22:53,1,white,Scandinavian Defense: Modern Variation #2,e2e4
Dcel_likor64_2014.01.01_21:22:53,0,black,--,d7d5
Vla-Vla_dasylirion_2014.01.01_21:23:04,0,white,King's Gambit Accepted,e2e4
Vla-Vla_dasylirion_2014.01.01_21:23:04,1,black,Fischer Defense,e7e5
NikaruHakamura_TheCheck_2014.01.01_21:23:04,1,white,Modern Defense: Standard Defense,e2e4
NikaruHakamura_TheCheck_2014.01.01_21:23:04,0,black,--,g7g6
Credo_ArchisT_2014.01.01_21:22:01,1,white,Italian Game: Rousseau Gambit,e2e4
Credo_ArchisT_2014.01.01_21:22:01,0,black,--,e7e5
BajaArtists_zilberman1_2014.01.01_21:23:10,1,white,Sicilian Defense: Alapin Variation,e2e4
BajaArtists_zilberman1_2014.01.01_21:23:10,0,black,Barmen Defense,c7c5
juin_Vinvin_2014.01.01_21:23:56,1,white,Danish Gambit,e2e4
juin_Vinvin_2014.01.01_21:23:56,0,black,--,e7e5
gallardo_Kostik999_2014.01.01_21:23:16,0,white,Italian Game,e2e4
gallardo_Kostik999_2014.01.01_21:23:16,1,black,--,e7e5
carlosdivino_winterlover_2014.01.01_21:24:28,0,white,Saragossa Opening,c2c3
carlosdivino_winterlover_2014.01.01_21:24:28,1,black,--,e7e6
Mocinha_2vincent2_2014.01.01_21:23:43,0,white,Queen's Pawn Game,d2d4
Mocinha_2vincent2_2014.01.01_21:23:43,1,black,--,d7d5
klenov_kaci9_2014.01.01_21:23:34,0,white,Duras Gambit,e2e4
klenov_kaci9_2014.01.01_21:23:34,1,black,--,f7f5
azim7634_ershovan_2014.01.01_21:24:24,0,white,Slav Defense: Modern Line,d2d4
azim7634_ershovan_2014.01.01_21:24:24,1,black,--,c7c6
ctchess_koroleva_2014.01.01_21:24:06,1,white,Queen's Pawn Game,d2d4
ctchess_koroleva_2014.01.01_21:24:06,0,black,--,d7d5
mnbvc11_beck9000_2014.01.01_21:23:19,1,white,Queen's Pawn,d2d4
mnbvc11_beck9000_2014.01.01_21:23:19,0,black,--,d7d6
TiZ100_catzilla_2014.01.01_21:22:46,1/2,white,Old Benoni Defense,d2d4
TiZ100_catzilla_2014.01.01_21:22:46,1/2,black,--,c7c5
augustus_hill_NONIKATIN_2014.01.01_21:23:14,1,white,Italian Game: Anti-Fried Liver Defense,e2e4
augustus_hill_NONIKATIN_2014.01.01_21:23:14,0,black,--,e7e5
minya1961_cactuskiller_2014.01.01_21:23:00,1,white,Danish Gambit,e2e4
minya1961_cactuskiller_2014.01.01_21:23:00,0,black,--,e7e5
iloveyouhong_Tiger18_2014.01.01_21:24:22,0,white,Mieses Opening,d2d3
iloveyouhong_Tiger18_2014.01.01_21:24:22,1,black,--,d7d5
swgoqor_duzi1964_2014.01.01_21:25:05,0,white,Pirc Defense #3,e2e4
swgoqor_duzi1964_2014.01.01_21:25:05,1,black,--,d7d6
Turakbai_vanzan_2014.01.01_21:23:21,1,white,Indian Game: Przepiorka Variation,d2d4
Turakbai_vanzan_2014.01.01_21:23:21,0,black,--,g8f6
ganito_bobmago87_2014.01.01_21:25:17,0,white,Scotch Game,e2e4
ganito_bobmago87_2014.01.01_21:25:17,1,black,--,e7e5
crazyslon_Katapult_2014.01.01_21:24:49,1,white,Nimzo-Larsen Attack: English Variation,b2b3
crazyslon_Katapult_2014.01.01_21:24:49,0,black,--,c7c5
iva_nov_volpi2007_2014.01.01_21:25:06,0,white,English Opening: King's English Variation,c2c4
iva_nov_volpi2007_2014.01.01_21:25:06,1,black,Kramnik-Shirov Counterattack,e7e5
vlvlasov1308_ebweber1_2014.01.01_21:25:15,0,white,Slav Defense #2,d2d4
vlvlasov1308_ebweber1_2014.01.01_21:25:15,1,black,--,d7d5
Myroslav_Thor401025_2014.01.01_21:25:20,1,white,Sicilian Defense: Alapin Variation,e2e4
Myroslav_Thor401025_2014.01.01_21:25:20,0,black,--,c7c5
bianco-e4_timtimdu77_2014.01.01_21:26:18,0,white,Scotch Game: Classical Variation,e2e4
bianco-e4_timtimdu77_2014.01.01_21:26:18,1,black,--,e7e5
yepardal_martuk_2014.01.01_21:25:48,0,white,Sicilian Defense: Staunton-Cochrane Variation,e2e4
yepardal_martuk_2014.01.01_21:25:48,1,black,--,c7c5
xarra_shaolinchess_2014.01.01_21:26:06,0,white,King's Pawn Game: Wayward Queen Attack,e2e4
xarra_shaolinchess_2014.01.01_21:26:06,1,black,--,e7e5
gameless_Antuanetta_2014.01.01_21:27:00,0,white,Nimzo-Indian Defense: Three Knights Variation,d2d4
gameless_Antuanetta_2014.01.01_21:27:00,1,black,--,g8f6
5hay4n_sagenwald_2014.01.01_21:26:53,0,white,Philidor Defense #3,e2e4
5hay4n_sagenwald_2014.01.01_21:26:53,1,black,--,e7e5
YouKnowMe_speedyG_2014.01.01_21:25:54,1,white,Sicilian Defense: Open #3,e2e4
YouKnowMe_speedyG_2014.01.01_21:25:54,0,black,--,c7c5
likor64_Dcel_2014.01.01_21:26:56,1,white,French Defense: Winawer Variation,e2e4
likor64_Dcel_2014.01.01_21:26:56,0,black,Winckelmann-Riemer Gambit,e7e6
bohdanvi2013_Captain_Sunshine_2014.01.01_21:25:22,1,white,Vienna Game,b1c3
bohdanvi2013_Captain_Sunshine_2014.01.01_21:25:22,0,black,--,e7e5
Vinvin_juin_2014.01.01_21:26:31,1,white,Rat Defense: Antal Defense,e2e4
Vinvin_juin_2014.01.01_21:26:31,0,black,--,d7d6
jesse_hun-vighim_2014.01.01_21:25:22,1,white,Scandinavian Defense,e2e4
jesse_hun-vighim_2014.01.01_21:25:22,0,black,--,d7d5
igorkyryliuk_vanzan_2014.01.01_21:27:34,1,white,Scandinavian Defense: Panov Transfer,e2e4
igorkyryliuk_vanzan_2014.01.01_21:27:34,0,black,--,d7d5
dododa_tolia_2014.01.01_21:25:25,1/2,white,Anderssen Opening,a2a3
dododa_tolia_2014.01.01_21:25:25,1/2,black,--,e7e5
coast111_denko_2014.01.01_21:27:53,0,white,Sicilian Defense: McDonnell Attack,e2e4
coast111_denko_2014.01.01_21:27:53,1,black,--,c7c5
TrollKilla_Zaamu_2014.01.01_21:27:07,1,white,English Opening: Myers Variation,c2c4
TrollKilla_Zaamu_2014.01.01_21:27:07,0,black,--,g7g5
minya1961_khandiliakhap_2014.01.01_21:28:19,0,white,Scotch Game: Goering Gambit,e2e4
minya1961_khandiliakhap_2014.01.01_21:28:19,1,black,Double Pawn Sacrifice,e7e5
Turakbai_vlad-1961_2014.01.01_21:27:37,0,white,Queen's Pawn Game,d2d4
Turakbai_vlad-1961_2014.01.01_21:27:37,1,black,--,d7d5
amirthr_linman_2014.01.01_21:27:01,1,white,Englund Gambit,d2d4
amirthr_linman_2014.01.01_21:27:01,0,black,--,e7e5
ArroccoRocchetti_varmedjap_2014.01.01_21:27:19,0,white,Englund Gambit,d2d4
ArroccoRocchetti_varmedjap_2014.01.01_21:27:19,1,black,--,e7e5
pitter_mehdi-pah4_2014.01.01_21:29:03,0,white,Hungarian Opening: Indian Defense,g2g3
pitter_mehdi-pah4_2014.01.01_21:29:03,1,black,--,g8f6
baf555_dasylirion_2014.01.01_21:27:10,1,white,French Defense: Advance Variation #3,e2e4
baf555_dasylirion_2014.01.01_21:27:10,0,black,--,d7d5
edgardicast_jcramireze_2014.01.01_21:28:17,0,white,Saragossa Opening,c2c3
edgardicast_jcramireze_2014.01.01_21:28:17,1,black,--,b7b6
azad59_atlass_2014.01.01_21:28:37,1,white,Nimzowitsch Defense: Kennedy Variation,d2d4
azad59_atlass_2014.01.01_21:28:37,0,black,--,e7e5
ars72_blue13_2014.01.01_21:28:49,0,white,Philidor Defense #4,e2e4
ars72_blue13_2014.01.01_21:28:49,1,black,--,e7e5
milanmiljan_MysticRollmops_2014.01.01_21:28:32,1,white,Sicilian Defense,e2e4
milanmiljan_MysticRollmops_2014.01.01_21:28:32,0,black,--,c7c5
NONIKATIN_zavida_2014.01.01_21:25:32,0,white,Philidor Defense #3,e2e4
NONIKATIN_zavida_2014.01.01_21:25:32,1,black,--,e7e5
amir51_AsteroideEnChocolat_2014.01.01_21:28:06,1,white,King's Gambit Declined,e2e4
amir51_AsteroideEnChocolat_2014.01.01_21:28:06,0,black,Queen's Knight Defense,e7e5
Credo_salam_2014.01.01_21:28:48,0,white,Italian Game: Two Knights Defense,e2e4
Credo_salam_2014.01.01_21:28:48,1,black,--,e7e5
Joueurfel_DrQJ_2014.01.01_21:28:00,0,white,French Defense: Advance Variation,e2e4
Joueurfel_DrQJ_2014.01.01_21:28:00,1,black,Paulsen Attack,e7e6
igorkyryliuk_Analripper2013_2014.01.01_21:29:39,1,white,King's Knight Opening,e2e4
igorkyryliuk_Analripper2013_2014.01.01_21:29:39,0,black,--,e7e5
kartago_diotarolo_2014.01.01_21:28:36,0,white,Sicilian Defense: French Variation,e2e4
kartago_diotarolo_2014.01.01_21:28:36,1,black,--,c7c5
TheJokerII_OH2BEBETTER_2014.01.01_21:29:44,0,white,Scandinavian Defense,e2e4
TheJokerII_OH2BEBETTER_2014.01.01_21:29:44,1,black,--,d7d5
dexterr_bukarel_2014.01.01_21:29:16,1,white,Queen's Pawn Game: London System,d2d4
dexterr_bukarel_2014.01.01_21:29:16,0,black,--,d7d5
timtimdu77_CamiloTarkowski_2014.01.01_21:28:06,1,white,Sicilian Defense: Paulsen Variation,e2e4
timtimdu77_CamiloTarkowski_2014.01.01_21:28:06,0,black,Normal Variation,c7c5
Systemd_AlgeriaCZL_2014.01.01_21:29:00,1,white,Scandinavian Defense: Mieses-Kotroc Variation,e2e4
Systemd_AlgeriaCZL_2014.01.01_21:29:00,0,black,--,d7d5
marina1984_Yonkou_2014.01.01_21:29:15,1,white,Anderssen Opening,a2a3
marina1984_Yonkou_2014.01.01_21:29:15,0,black,--,d7d5
bolota_Mirusinko_2014.01.01_21:29:17,1,white,Bird Opening,f2f4
bolota_Mirusinko_2014.01.01_21:29:17,0,black,--,e7e6
chespir_KTtris_2014.01.01_21:29:07,1,white,Queen's Gambit Refused: Marshall Defense,d2d4
chespir_KTtris_2014.01.01_21:29:07,0,black,--,d7d5
Bosanec123_gameless_2014.01.01_21:29:46,1,white,Russian Game: Three Knights Game,e2e4
Bosanec123_gameless_2014.01.01_21:29:46,0,black,--,e7e5
bernes_german11_2014.01.01_21:30:34,1,white,Queen's Pawn,d2d4
bernes_german11_2014.01.01_21:30:34,0,black,--,c7c6
cuca_TUTUn_2014.01.01_21:29:11,1,white,King's Indian Defense: Normal Variation,d2d4
cuca_TUTUn_2014.01.01_21:29:11,0,black,Standard Development,g7g6
nanipipou_den2012_2014.01.01_21:30:34,1,white,Queen's Pawn,d2d4
nanipipou_den2012_2014.01.01_21:30:34,0,black,--,c7c6
C3paToHuH_rea104_2014.01.01_21:30:28,0,white,King's Pawn Game: Wayward Queen Attack,e2e4
C3paToHuH_rea104_2014.01.01_21:30:28,1,black,--,e7e5
ArchisT_ljuchio1_2014.01.01_21:29:24,1,white,Sicilian Defense: Bowdler Attack,e2e4
ArchisT_ljuchio1_2014.01.01_21:29:24,0,black,--,c7c5
juin_Vinvin_2014.01.01_21:29:34,0,white,Nimzo-Indian Defense: Saemisch Variation,d2d4
juin_Vinvin_2014.01.01_21:29:34,1,black,--,g8f6
Nikvol_TiZ100_2014.01.01_21:29:27,1,white,King's Indian Defense: Orthodox Variation,d2d4
Nikvol_TiZ100_2014.01.01_21:29:27,0,black,Aronin-Taimanov Defense,g8f6
biroviskis_cutthecrete_2014.01.01_21:30:58,0,white,Queen's Pawn Game,d2d4
biroviskis_cutthecrete_2014.01.01_21:30:58,1,black,--,d7d5
Jaque_Mate_PILOTVE_2014.01.01_21:30:47,0,white,Scotch Game,e2e4
Jaque_Mate_PILOTVE_2014.01.01_21:30:47,1,black,--,b8c6
f123_stsms_2014.01.01_21:30:04,1,white,Bishop's Opening: Calabrese Countergambit,e2e4
f123_stsms_2014.01.01_21:30:04,0,black,--,e7e5
iva_nov_kpthunderjam_2014.01.01_21:31:07,0,white,Kadas Opening,h2h4
iva_nov_kpthunderjam_2014.01.01_21:31:07,1,black,--,h7h6
roggers57_cyrille57_2014.01.01_21:29:30,1,white,Pirc Defense #4,e2e4
roggers57_cyrille57_2014.01.01_21:29:30,0,black,--,d7d6
Ferma_lindogatito_2014.01.01_21:31:16,0,white,French Defense: Exchange Variation,e2e4
Ferma_lindogatito_2014.01.01_21:31:16,1,black,--,e7e6
amir51_speedyG_2014.01.01_21:30:34,0,white,Sicilian Defense: McDonnell Attack,e2e4
amir51_speedyG_2014.01.01_21:30:34,1,black,--,c7c5
Kerch79_lekans1982_2014.01.01_21:30:04,1,white,Old Indian Defense,d2d4
Kerch79_lekans1982_2014.01.01_21:30:04,0,black,--,d7d6
dragon44_reversed_2014.01.01_21:29:54,1,white,Three Knights Opening,e2e4
dragon44_reversed_2014.01.01_21:29:54,0,black,--,e7e5
NUNKI_eneslap_2014.01.01_21:31:09,1,white,Nimzowitsch Defense: Scandinavian Variation,e2e4
NUNKI_eneslap_2014.01.01_21:31:09,0,black,Exchange Variation,d7d5
Jane_Asher_Sonnenblumenkerne_2014.01.01_21:30:38,1,white,Queen's Pawn,d2d4
Jane_Asher_Sonnenblumenkerne_2014.01.01_21:30:38,0,black,--,f7f6
TrialB_pingouinos_2014.01.01_21:30:52,0,white,Queen's Indian Defense: Classical Variation,d2d4
TrialB_pingouinos_2014.01.01_21:30:52,1,black,Traditional Variation,g8f6
f123_sabonis_2014.01.01_21:31:22,0,white,Pirc Defense #4,e2e4
f123_sabonis_2014.01.01_21:31:22,1,black,--,d7d6
veridik_mundistrul_2014.01.01_21:32:11,1,white,Sicilian Defense: Paulsen Variation,e2e4
veridik_mundistrul_2014.01.01_21:32:11,0,black,Normal Variation,c7c5
joana_sandoval_2014.01.01_21:32:08,0,white,Sicilian Defense: Bowdler Attack,e2e4
joana_sandoval_2014.01.01_21:32:08,1,black,--,c7c5
bozo1_dainys_2014.01.01_21:31:33,0,white,Sicilian Defense: Paulsen Variation,e2e4
bozo1_dainys_2014.01.01_21:31:33,1,black,--,c7c5
ganito_pew_2014.01.01_21:32:40,0,white,Sicilian Defense: Hyperaccelerated Fianchetto,e2e4
ganito_pew_2014.01.01_21:32:40,1,black,--,c7c5
zavida_NONIKATIN_2014.01.01_21:32:28,0,white,Vienna Game: Stanley Variation,e2e4
zavida_NONIKATIN_2014.01.01_21:32:28,1,black,--,e7e5
NIFiga_poliak_2014.01.01_21:31:54,0,white,French Defense: Normal Variation,d2d4
NIFiga_poliak_2014.01.01_21:31:54,1,black,--,e7e6
eser83_vituccio1_2014.01.01_21:32:31,0,white,Modern Defense: Mongredien Defense #2,e2e4
eser83_vituccio1_2014.01.01_21:32:31,1,black,--,g7g6
adri_Andreas000_2014.01.01_21:32:36,1,white,Horwitz Defense,d2d4
adri_Andreas000_2014.01.01_21:32:36,0,black,--,e7e6
german11_ntcu_2014.01.01_21:31:58,0,white,French Defense: Knight Variation,e2e4
german11_ntcu_2014.01.01_21:31:58,1,black,--,e7e6
zzzx8xzzz_linman_2014.01.01_21:32:40,0,white,Horwitz Defense,d2d4
zzzx8xzzz_linman_2014.01.01_21:32:40,1,black,--,e7e6
bernes_den2012_2014.01.01_21:32:32,1,white,Queen's Pawn,d2d4
bernes_den2012_2014.01.01_21:32:32,0,black,--,c7c6
likor64_Dcel_2014.01.01_21:32:30,0,white,French Defense: Winawer Variation,e2e4
likor64_Dcel_2014.01.01_21:32:30,1,black,Winckelmann-Riemer Gambit,e7e6
khandiliakhap_minya1961_2014.01.01_21:32:48,1,white,Scandinavian Defense,e2e4
